Date,PX_BID,PX_LAST
10/24/2002,4.637,4.637
10/23/2002,4.592,4.592
10/22/2002,4.645,4.645
10/21/2002,4.614,4.614
10/18/2002,4.6,4.6
10/17/2002,4.591,4.591
10/16/2002,4.605,4.605
10/15/2002,4.565,4.565
10/14/2002,4.462,4.462
10/11/2002,4.425,4.425
10/10/2002,4.355,4.355
10/9/2002,4.299,4.299
10/8/2002,4.303,4.303
10/7/2002,4.321,4.321
10/4/2002,4.366,4.366
10/3/2002,4.384,4.384
10/2/2002,4.381,4.381
10/1/2002,4.301,4.301
9/30/2002,4.272,4.272
9/27/2002,4.342,4.342
9/26/2002,4.344,4.344
9/25/2002,4.318,4.318
9/24/2002,4.281,4.281
9/23/2002,4.309,4.309
9/20/2002,4.357,4.357
9/19/2002,4.308,4.308
9/18/2002,4.338,4.338
9/17/2002,4.367,4.367
9/16/2002,4.359,4.359
9/13/2002,4.413,4.413
9/12/2002,4.45,4.45
9/11/2002,4.521,4.521
9/10/2002,4.463,4.463
9/9/2002,4.411,4.411
9/6/2002,4.406,4.406
9/5/2002,4.403,4.403
9/4/2002,4.429,4.429
9/3/2002,4.429,4.429
9/2/2002,4.503,4.503
8/30/2002,4.568,4.568
8/29/2002,4.563,4.563
8/28/2002,4.581,4.581
8/27/2002,4.653,4.653
8/26/2002,4.659,4.659
8/23/2002,4.654,4.654
8/22/2002,4.687,4.687
8/21/2002,4.652,4.652
8/20/2002,4.559,4.559
8/19/2002,4.605,4.605
8/16/2002,4.57,4.57
8/15/2002,4.57,4.57
8/14/2002,4.435,4.435
8/13/2002,4.499,4.499
8/12/2002,4.535,4.535
8/9/2002,4.561,4.561
8/8/2002,4.596,4.596
8/7/2002,4.556,4.556
8/6/2002,4.618,4.618
8/5/2002,4.564,4.564
8/2/2002,4.632,4.632
8/1/2002,4.7,4.7
7/31/2002,4.752,4.752
7/30/2002,4.795,4.795
7/29/2002,4.787,4.787
7/26/2002,4.729,4.729
7/25/2002,4.745,4.745
7/24/2002,4.735,4.735
7/23/2002,4.812,4.812
7/22/2002,4.81,4.81
7/19/2002,4.84,4.84
7/18/2002,4.884,4.884
7/17/2002,4.897,4.897
7/16/2002,4.868,4.868
7/15/2002,4.828,4.828
7/12/2002,4.875,4.875
7/11/2002,4.894,4.894
7/10/2002,4.945,4.945
7/9/2002,5.006,5.006
7/8/2002,5.006,5.006
7/5/2002,5.015,5.015
7/4/2002,4.972,4.972
7/3/2002,4.934,4.934
7/2/2002,4.925,4.925
7/1/2002,4.973,4.973
6/28/2002,4.942,4.942
6/27/2002,4.92,4.92
6/26/2002,4.897,4.897
6/25/2002,4.977,4.977
6/24/2002,4.928,4.928
6/21/2002,4.966,4.966
6/20/2002,4.97,4.97
6/19/2002,4.952,4.952
6/18/2002,4.984,4.984
6/17/2002,5.008,5.008
6/14/2002,4.973,4.973
6/13/2002,5.022,5.022
6/12/2002,5.09,5.09
6/11/2002,5.125,5.125
6/10/2002,5.105,5.105
6/7/2002,5.131,5.131
6/6/2002,5.13,5.13
6/5/2002,5.126,5.126
6/4/2002,5.127,5.127
6/3/2002,5.164,5.164
5/31/2002,5.168,5.168
5/30/2002,5.14,5.14
5/29/2002,5.155,5.155
5/28/2002,5.169,5.169
5/27/2002,5.19,5.19
5/24/2002,5.16,5.16
5/23/2002,5.146,5.146
5/22/2002,5.164,5.164
5/21/2002,5.18,5.18
5/20/2002,5.189,5.189
5/17/2002,5.258,5.258
5/16/2002,5.238,5.238
5/15/2002,5.252,5.252
5/14/2002,5.254,5.254
5/13/2002,5.202,5.202
5/10/2002,5.199,5.199
5/9/2002,5.193,5.193
5/8/2002,5.16,5.16
5/7/2002,5.102,5.102
5/6/2002,5.115,5.115
5/3/2002,5.116,5.116
5/2/2002,5.181,5.181
5/1/2002,5.127,5.127
4/30/2002,5.122,5.122
4/29/2002,5.134,5.134
4/26/2002,5.092,5.092
4/25/2002,5.109,5.109
4/24/2002,5.151,5.151
4/23/2002,5.19,5.19
4/22/2002,5.159,5.159
4/19/2002,5.204,5.204
4/18/2002,5.201,5.201
4/17/2002,5.187,5.187
4/16/2002,5.184,5.184
4/15/2002,5.109,5.109
4/12/2002,5.148,5.148
4/11/2002,5.152,5.152
4/10/2002,5.187,5.187
4/9/2002,5.177,5.177
4/8/2002,5.165,5.165
4/5/2002,5.135,5.135
4/4/2002,5.141,5.141
4/3/2002,5.201,5.201
4/2/2002,5.252,5.252
4/1/2002,5.256,5.256
3/29/2002,5.255,5.255
3/28/2002,5.251,5.251
3/27/2002,5.224,5.224
3/26/2002,5.239,5.239
3/25/2002,5.278,5.278
3/22/2002,5.257,5.257
3/21/2002,5.227,5.227
3/20/2002,5.213,5.213
3/19/2002,5.202,5.202
3/18/2002,5.209,5.209
3/15/2002,5.226,5.226
3/14/2002,5.22,5.22
3/13/2002,5.184,5.184
3/12/2002,5.165,5.165
3/11/2002,5.156,5.156
3/8/2002,5.176,5.176
3/7/2002,5.176,5.176
3/6/2002,5.141,5.141
3/5/2002,5.087,5.087
3/4/2002,5.033,5.033
3/1/2002,5.009,5.009
2/28/2002,4.964,4.964
2/27/2002,4.972,4.972
2/26/2002,4.97,4.97
2/25/2002,4.966,4.966
2/22/2002,4.921,4.921
2/21/2002,4.977,4.977
2/20/2002,4.951,4.951
2/19/2002,4.939,4.939
2/18/2002,4.921,4.921
2/15/2002,4.924,4.924
2/14/2002,4.965,4.965
2/13/2002,4.992,4.992
2/12/2002,4.973,4.973
2/11/2002,4.93,4.93
2/8/2002,4.915,4.915
2/7/2002,4.927,4.927
2/6/2002,4.825,4.825
2/5/2002,4.809,4.809
2/4/2002,4.829,4.829
2/1/2002,4.88,4.88
1/31/2002,4.905,4.905
1/30/2002,4.929,4.929
1/29/2002,4.953,4.953
1/28/2002,4.974,4.974
1/25/2002,4.972,4.972
1/24/2002,4.884,4.884
1/23/2002,4.818,4.818
1/22/2002,4.857,4.857
1/21/2002,4.805,4.805
1/18/2002,4.832,4.832
1/17/2002,4.794,4.794
1/16/2002,4.761,4.761
1/15/2002,4.772,4.772
1/14/2002,4.751,4.751
1/11/2002,4.823,4.823
1/10/2002,4.861,4.861
1/9/2002,4.907,4.907
1/8/2002,4.857,4.857
1/7/2002,4.86,4.86
1/4/2002,4.975,4.975
1/3/2002,4.94,4.94
1/2/2002,4.957,4.957
1/1/2002,4.997,4.997
12/31/2001,4.998,4.998
12/28/2001,4.996,4.996
12/27/2001,4.939,4.939
12/26/2001,4.875,4.875
12/25/2001,4.875,4.875
12/24/2001,4.871,4.871
12/21/2001,4.874,4.874
12/20/2001,4.818,4.818
12/19/2001,4.79,4.79
12/18/2001,4.828,4.828
12/17/2001,4.855,4.855
12/14/2001,4.762,4.762
12/13/2001,4.772,4.772
12/12/2001,4.709,4.709
12/11/2001,4.785,4.785
12/10/2001,4.834,4.834
12/7/2001,4.861,4.861
12/6/2001,4.747,4.747
12/5/2001,4.69,4.69
12/4/2001,4.498,4.498
12/3/2001,4.524,4.524
11/30/2001,4.555,4.555
11/29/2001,4.599,4.599
11/28/2001,4.653,4.653
11/27/2001,4.705,4.705
11/26/2001,4.572,4.572
11/23/2001,4.602,4.602
11/22/2001,4.631,4.631
11/21/2001,4.623,4.623
11/20/2001,4.545,4.545
11/19/2001,4.536,4.536
11/16/2001,4.559,4.559
11/15/2001,4.538,4.538
11/14/2001,4.474,4.474
11/13/2001,4.397,4.397
11/12/2001,4.312,4.312
11/9/2001,4.319,4.319
11/8/2001,4.303,4.303
11/7/2001,4.266,4.266
11/6/2001,4.318,4.318
11/5/2001,4.307,4.307
11/2/2001,4.334,4.334
11/1/2001,4.265,4.265
10/31/2001,4.397,4.397
10/30/2001,4.404,4.404
10/29/2001,4.457,4.457
10/26/2001,4.501,4.501
10/25/2001,4.512,4.512
10/24/2001,4.566,4.566
10/23/2001,4.613,4.613
10/22/2001,4.604,4.604
10/19/2001,4.625,4.625
10/18/2001,4.626,4.626
10/17/2001,4.653,4.653
10/16/2001,4.645,4.645
10/15/2001,4.658,4.658
10/12/2001,4.692,4.692
10/11/2001,4.722,4.722
10/10/2001,4.693,4.693
10/9/2001,4.7,4.7
10/8/2001,4.667,4.667
10/5/2001,4.653,4.653
10/4/2001,4.683,4.683
10/3/2001,4.662,4.662
10/2/2001,4.712,4.712
10/1/2001,4.766,4.766
9/28/2001,4.791,4.791
9/27/2001,4.78,4.78
9/26/2001,4.816,4.816
9/25/2001,4.839,4.839
9/24/2001,4.9,4.9
9/21/2001,4.886,4.886
9/20/2001,4.848,4.848
9/19/2001,4.834,4.834
9/18/2001,4.816,4.816
9/17/2001,4.804,4.804
9/14/2001,4.77,4.77
9/13/2001,4.838,4.838
9/12/2001,4.823,4.823
9/11/2001,4.857,4.857
9/10/2001,4.856,4.856
9/7/2001,4.821,4.821
9/6/2001,4.864,4.864
9/5/2001,4.903,4.903
9/4/2001,4.887,4.887
9/3/2001,4.785,4.785
8/31/2001,4.788,4.788
8/30/2001,4.773,4.773
8/29/2001,4.804,4.804
8/28/2001,4.81,4.81
8/27/2001,4.871,4.871
8/24/2001,4.88,4.88
8/23/2001,4.845,4.845
8/22/2001,4.837,4.837
8/21/2001,4.814,4.814
8/20/2001,4.774,4.774
8/17/2001,4.755,4.755
8/16/2001,4.755,4.755
8/15/2001,4.818,4.818
8/14/2001,4.829,4.829
8/13/2001,4.79,4.79
8/10/2001,4.802,4.802
8/9/2001,4.832,4.832
8/8/2001,4.9,4.9
8/7/2001,4.897,4.897
8/6/2001,4.894,4.894
8/3/2001,4.909,4.909
8/2/2001,4.922,4.922
8/1/2001,4.906,4.906
7/31/2001,4.88,4.88
7/30/2001,4.903,4.903
7/27/2001,4.904,4.904
7/26/2001,4.956,4.956
7/25/2001,4.97,4.97
7/24/2001,4.951,4.951
7/23/2001,4.957,4.957
7/20/2001,4.957,4.957
7/19/2001,4.995,4.995
7/18/2001,5.009,5.009
7/17/2001,5.031,5.031
7/16/2001,5.05,5.05
7/13/2001,5.077,5.077
7/12/2001,5.059,5.059
7/11/2001,5.052,5.052
7/10/2001,5.097,5.097
7/9/2001,5.114,5.114
7/6/2001,5.08,5.08
7/5/2001,5.113,5.113
7/4/2001,5.121,5.121
7/3/2001,5.127,5.127
7/2/2001,5.093,5.093
6/29/2001,5.103,5.103
6/28/2001,5.018,5.018
6/27/2001,4.972,4.972
6/26/2001,4.981,4.981
6/25/2001,4.95,4.95
6/22/2001,4.94,4.94
6/21/2001,4.952,4.952
6/20/2001,4.991,4.991
6/19/2001,5.02,5.02
6/18/2001,4.996,4.996
6/15/2001,5.014,5.014
6/14/2001,5.023,5.023
6/13/2001,5.086,5.086
6/12/2001,5.083,5.083
6/11/2001,5.058,5.058
6/8/2001,5.073,5.073
6/7/2001,5.077,5.077
6/6/2001,5.042,5.042
6/5/2001,5.013,5.013
6/4/2001,5.07,5.07
6/1/2001,5.076,5.076
5/31/2001,5.173,5.173
5/30/2001,5.153,5.153
5/29/2001,5.151,5.151
5/28/2001,5.182,5.182
5/25/2001,5.199,5.199
5/24/2001,5.175,5.175
5/23/2001,5.155,5.155
5/22/2001,5.111,5.111
5/21/2001,5.072,5.072
5/18/2001,5.07,5.07
5/17/2001,5.071,5.071
5/16/2001,5.08,5.08
5/15/2001,5.097,5.097
5/14/2001,5.087,5.087
5/11/2001,5.016,5.016
5/10/2001,4.933,4.933
5/9/2001,4.934,4.934
5/8/2001,4.948,4.948
5/7/2001,4.953,4.953
5/4/2001,4.955,4.955
5/3/2001,4.987,4.987
5/2/2001,5.02,5.02
5/1/2001,5.022,5.022
4/30/2001,5.032,5.032
4/27/2001,4.974,4.974
4/26/2001,4.907,4.907
4/25/2001,4.954,4.954
4/24/2001,4.962,4.962
4/23/2001,4.92,4.92
4/20/2001,4.951,4.951
4/19/2001,4.976,4.976
4/18/2001,4.907,4.907
4/17/2001,4.885,4.885
4/16/2001,4.857,4.857
4/13/2001,4.857,4.857
4/12/2001,4.846,4.846
4/11/2001,4.844,4.844
4/10/2001,4.77,4.77
4/9/2001,4.721,4.721
4/6/2001,4.712,4.712
4/5/2001,4.756,4.756
4/4/2001,4.753,4.753
4/3/2001,4.711,4.711
4/2/2001,4.719,4.719
3/30/2001,4.705,4.705
3/29/2001,4.702,4.702
3/28/2001,4.666,4.666
3/27/2001,4.66,4.66
3/26/2001,4.639,4.639
3/23/2001,4.621,4.621
3/22/2001,4.603,4.603
3/21/2001,4.659,4.659
3/20/2001,4.699,4.699
3/19/2001,4.688,4.688
3/16/2001,4.665,4.665
3/15/2001,4.697,4.697
3/14/2001,4.697,4.697
3/13/2001,4.735,4.735
3/12/2001,4.708,4.708
3/9/2001,4.717,4.717
3/8/2001,4.709,4.709
3/7/2001,4.751,4.751
3/6/2001,4.751,4.751
3/5/2001,4.758,4.758
3/2/2001,4.735,4.735
3/1/2001,4.746,4.746
2/28/2001,4.754,4.754
2/27/2001,4.757,4.757
2/26/2001,4.83,4.83
2/23/2001,4.828,4.828
2/22/2001,4.852,4.852
2/21/2001,4.84,4.84
2/20/2001,4.818,4.818
2/19/2001,4.802,4.802
2/16/2001,4.818,4.818
2/15/2001,4.841,4.841
2/14/2001,4.784,4.784
2/13/2001,4.761,4.761
2/12/2001,4.764,4.764
2/9/2001,4.771,4.771
2/8/2001,4.796,4.796
2/7/2001,4.755,4.755
2/6/2001,4.774,4.774
2/5/2001,4.768,4.768
2/2/2001,4.787,4.787
2/1/2001,4.789,4.789
1/31/2001,4.797,4.797
1/30/2001,4.822,4.822
1/29/2001,4.848,4.848
1/26/2001,4.852,4.852
1/25/2001,4.878,4.878
1/24/2001,4.877,4.877
1/23/2001,4.846,4.846
1/22/2001,4.866,4.866
1/19/2001,4.844,4.844
1/18/2001,4.811,4.811
1/17/2001,4.822,4.822
1/16/2001,4.847,4.847
1/15/2001,4.821,4.821
1/12/2001,4.83,4.83
1/11/2001,4.76,4.76
1/10/2001,4.785,4.785
1/9/2001,4.75,4.75
1/8/2001,4.706,4.706
1/5/2001,4.693,4.693
1/4/2001,4.73,4.73
1/3/2001,4.719,4.719
1/2/2001,4.739,4.739
1/1/2001,4.849,4.849
12/29/2000,4.851,4.851
12/28/2000,4.905,4.905
12/27/2000,4.863,4.863
12/26/2000,4.865,4.865
12/25/2000,4.866,4.866
12/22/2000,4.871,4.871
12/21/2000,4.868,4.868
12/20/2000,4.848,4.848
12/19/2000,4.883,4.883
12/18/2000,4.848,4.848
12/15/2000,4.874,4.874
12/14/2000,4.913,4.913
12/13/2000,4.935,4.935
12/12/2000,4.986,4.986
12/11/2000,4.967,4.967
12/8/2000,4.958,4.958
12/7/2000,4.945,4.945
12/6/2000,4.93,4.93
12/5/2000,4.944,4.944
12/4/2000,4.943,4.943
12/1/2000,4.998,4.998
11/30/2000,5,5
11/29/2000,5.072,5.072
11/28/2000,5.077,5.077
11/27/2000,5.119,5.119
11/24/2000,5.12,5.12
11/23/2000,5.134,5.134
11/22/2000,5.135,5.135
11/21/2000,5.185,5.185
11/20/2000,5.172,5.172
11/17/2000,5.185,5.185
11/16/2000,5.18,5.18
11/15/2000,5.197,5.197
11/14/2000,5.186,5.186
11/13/2000,5.184,5.184
11/10/2000,5.218,5.218
11/9/2000,5.227,5.227
11/8/2000,5.248,5.248
11/7/2000,5.238,5.238
