Security,LP06TREU Index,
3/29/2007,145.6534,#N/A N/A
3/28/2007,145.8016,#N/A N/A
3/27/2007,145.8332,#N/A N/A
3/26/2007,146.0827,#N/A N/A
3/23/2007,146.0527,#N/A N/A
3/22/2007,146.3391,#N/A N/A
3/21/2007,146.5047,#N/A N/A
3/20/2007,146.6069,#N/A N/A
3/19/2007,146.3768,#N/A N/A
3/16/2007,146.4803,#N/A N/A
3/15/2007,146.4811,#N/A N/A
3/14/2007,146.7309,#N/A N/A
3/13/2007,146.547,#N/A N/A
3/12/2007,146.3112,#N/A N/A
3/9/2007,146.3051,#N/A N/A
3/8/2007,146.4798,#N/A N/A
3/7/2007,146.5302,#N/A N/A
3/6/2007,146.5619,#N/A N/A
3/5/2007,146.6088,#N/A N/A
3/2/2007,146.4962,#N/A N/A
3/1/2007,146.5481,#N/A N/A
2/28/2007,146.404,#N/A N/A
2/27/2007,146.3596,#N/A N/A
2/26/2007,146.1838,#N/A N/A
2/23/2007,145.7409,#N/A N/A
2/22/2007,145.4024,#N/A N/A
2/21/2007,145.6629,#N/A N/A
2/20/2007,145.5208,#N/A N/A
2/19/2007,145.4494,#N/A N/A
2/16/2007,145.5666,#N/A N/A
2/15/2007,145.6326,#N/A N/A
2/14/2007,145.2912,#N/A N/A
2/13/2007,145.088,#N/A N/A
2/12/2007,145.2836,#N/A N/A
2/9/2007,145.3173,#N/A N/A
2/8/2007,145.6767,#N/A N/A
2/7/2007,145.8789,#N/A N/A
2/6/2007,145.9018,#N/A N/A
2/5/2007,145.8329,#N/A N/A
2/2/2007,145.5847,#N/A N/A
2/1/2007,145.3205,#N/A N/A
1/31/2007,145.1892,#N/A N/A
1/30/2007,145.1345,#N/A N/A
1/29/2007,145.0482,#N/A N/A
1/26/2007,145.2903,#N/A N/A
1/25/2007,145.4019,#N/A N/A
1/24/2007,145.6343,#N/A N/A
1/23/2007,145.9228,#N/A N/A
1/22/2007,145.949,#N/A N/A
1/19/2007,145.6437,#N/A N/A
1/18/2007,145.4918,#N/A N/A
1/17/2007,145.6565,#N/A N/A
1/16/2007,145.5642,#N/A N/A
1/15/2007,145.4789,#N/A N/A
1/12/2007,145.2736,#N/A N/A
1/11/2007,145.5259,#N/A N/A
1/10/2007,145.3702,#N/A N/A
1/9/2007,145.4257,#N/A N/A
1/8/2007,145.5456,#N/A N/A
1/5/2007,145.3718,#N/A N/A
1/4/2007,145.7092,#N/A N/A
1/3/2007,145.512,#N/A N/A
1/2/2007,145.7406,#N/A N/A
12/29/2006,145.6024,#N/A N/A
12/28/2006,145.431,#N/A N/A
12/27/2006,145.585,#N/A N/A
12/22/2006,145.9159,#N/A N/A
12/21/2006,145.8953,#N/A N/A
12/20/2006,146.0382,#N/A N/A
12/19/2006,145.9261,#N/A N/A
12/18/2006,146.1836,#N/A N/A
12/15/2006,146.3395,#N/A N/A
12/14/2006,146.3741,#N/A N/A
12/13/2006,146.6792,#N/A N/A
12/12/2006,146.6998,#N/A N/A
12/11/2006,146.5908,#N/A N/A
12/8/2006,146.7205,#N/A N/A
12/7/2006,146.8749,#N/A N/A
12/6/2006,147.0973,#N/A N/A
12/5/2006,147.1542,#N/A N/A
12/4/2006,147.3707,#N/A N/A
12/1/2006,147.3598,#N/A N/A
11/30/2006,147.0451,#N/A N/A
11/29/2006,146.7496,#N/A N/A
11/28/2006,146.9128,#N/A N/A
11/27/2006,146.6217,#N/A N/A
11/24/2006,146.8057,#N/A N/A
11/23/2006,146.4661,#N/A N/A
11/22/2006,146.7131,#N/A N/A
11/21/2006,146.7154,#N/A N/A
11/20/2006,146.7375,#N/A N/A
11/17/2006,146.4671,#N/A N/A
11/16/2006,146.271,#N/A N/A
11/15/2006,146.2633,#N/A N/A
11/14/2006,146.5253,#N/A N/A
11/13/2006,146.4425,#N/A N/A
11/10/2006,146.6194,#N/A N/A
11/9/2006,146.328,#N/A N/A
11/8/2006,146.2617,#N/A N/A
11/7/2006,146.4233,#N/A N/A
11/6/2006,146.0106,#N/A N/A
11/3/2006,146.2129,#N/A N/A
11/2/2006,146.3726,#N/A N/A
11/1/2006,146.6984,#N/A N/A
10/31/2006,146.416,#N/A N/A
10/30/2006,145.9432,#N/A N/A
10/27/2006,145.6694,#N/A N/A
10/26/2006,145.2282,#N/A N/A
10/25/2006,145.0205,#N/A N/A
10/24/2006,145.057,#N/A N/A
10/23/2006,145.0116,#N/A N/A
10/20/2006,145.2416,#N/A N/A
10/19/2006,145.1545,#N/A N/A
10/18/2006,145.3705,#N/A N/A
10/17/2006,145.4588,#N/A N/A
10/16/2006,145.1829,#N/A N/A
10/13/2006,145.0965,#N/A N/A
10/12/2006,145.2256,#N/A N/A
10/11/2006,145.1476,#N/A N/A
10/10/2006,145.0952,#N/A N/A
10/9/2006,145.4892,#N/A N/A
10/6/2006,145.5632,#N/A N/A
10/5/2006,145.6879,#N/A N/A
10/4/2006,145.8288,#N/A N/A
10/3/2006,145.5045,#N/A N/A
10/2/2006,145.7381,#N/A N/A
9/29/2006,145.5207,#N/A N/A
9/28/2006,145.7007,#N/A N/A
9/27/2006,145.9755,#N/A N/A
9/26/2006,146.2538,#N/A N/A
9/25/2006,146.1605,#N/A N/A
9/22/2006,145.78,#N/A N/A
9/21/2006,145.2108,#N/A N/A
9/20/2006,145.0653,#N/A N/A
9/19/2006,144.9457,#N/A N/A
9/18/2006,144.4917,#N/A N/A
9/15/2006,144.9763,#N/A N/A
9/14/2006,144.8182,#N/A N/A
9/13/2006,144.7251,#N/A N/A
9/12/2006,144.4141,#N/A N/A
9/11/2006,144.4928,#N/A N/A
9/8/2006,144.656,#N/A N/A
9/7/2006,144.4288,#N/A N/A
9/6/2006,144.2656,#N/A N/A
9/5/2006,144.6797,#N/A N/A
9/4/2006,144.9798,#N/A N/A
9/1/2006,145.1172,#N/A N/A
8/31/2006,144.9919,#N/A N/A
8/30/2006,144.6851,#N/A N/A
8/29/2006,144.4523,#N/A N/A
8/25/2006,144.6312,#N/A N/A
8/24/2006,144.4878,#N/A N/A
8/23/2006,144.4127,#N/A N/A
8/22/2006,144.4467,#N/A N/A
8/21/2006,143.8839,#N/A N/A
8/18/2006,143.5058,#N/A N/A
8/17/2006,143.4193,#N/A N/A
8/16/2006,143.3964,#N/A N/A
8/15/2006,143.1394,#N/A N/A
8/14/2006,142.9326,#N/A N/A
8/11/2006,143.1068,#N/A N/A
8/10/2006,143.3822,#N/A N/A
8/9/2006,143.4058,#N/A N/A
8/8/2006,143.6565,#N/A N/A
8/7/2006,143.5996,#N/A N/A
8/4/2006,143.4306,#N/A N/A
8/3/2006,142.8481,#N/A N/A
8/2/2006,143.0975,#N/A N/A
8/1/2006,143.1423,#N/A N/A
7/31/2006,143.1858,#N/A N/A
7/28/2006,143.0977,#N/A N/A
7/27/2006,142.9141,#N/A N/A
7/26/2006,142.6261,#N/A N/A
7/25/2006,142.7912,#N/A N/A
7/24/2006,142.894,#N/A N/A
7/21/2006,142.8569,#N/A N/A
7/20/2006,142.5596,#N/A N/A
7/19/2006,142.5071,#N/A N/A
7/18/2006,142.2417,#N/A N/A
7/17/2006,142.2978,#N/A N/A
7/14/2006,142.4084,#N/A N/A
7/13/2006,141.9635,#N/A N/A
7/12/2006,141.4821,#N/A N/A
7/11/2006,141.8006,#N/A N/A
7/10/2006,141.4461,#N/A N/A
7/7/2006,141.5778,#N/A N/A
7/6/2006,141.157,#N/A N/A
7/5/2006,141.0285,#N/A N/A
7/4/2006,141.4638,#N/A N/A
7/3/2006,141.2139,#N/A N/A
6/30/2006,141.3685,#N/A N/A
6/29/2006,141.3778,#N/A N/A
6/28/2006,141.156,#N/A N/A
6/27/2006,141.1742,#N/A N/A
6/26/2006,141.1302,#N/A N/A
6/23/2006,141.2409,#N/A N/A
6/22/2006,141.4327,#N/A N/A
6/21/2006,141.7703,#N/A N/A
6/20/2006,141.9449,#N/A N/A
6/19/2006,142.1945,#N/A N/A
6/16/2006,142.4614,#N/A N/A
6/15/2006,142.3591,#N/A N/A
6/14/2006,142.8203,#N/A N/A
6/13/2006,143.04,#N/A N/A
6/12/2006,142.7378,#N/A N/A
6/9/2006,142.4238,#N/A N/A
6/8/2006,142.2284,#N/A N/A
6/7/2006,141.8056,#N/A N/A
6/6/2006,141.7363,#N/A N/A
6/5/2006,142.0642,#N/A N/A
6/2/2006,142.3802,#N/A N/A
6/1/2006,141.9191,#N/A N/A
5/31/2006,142.1461,#N/A N/A
5/30/2006,142.4534,#N/A N/A
5/26/2006,142.6807,#N/A N/A
5/25/2006,142.7781,#N/A N/A
5/24/2006,142.6406,#N/A N/A
5/23/2006,142.3744,#N/A N/A
5/22/2006,142.5794,#N/A N/A
5/19/2006,142.1947,#N/A N/A
5/18/2006,142.1425,#N/A N/A
5/17/2006,141.5151,#N/A N/A
5/16/2006,142.0833,#N/A N/A
5/15/2006,141.661,#N/A N/A
5/12/2006,141.2069,#N/A N/A
5/11/2006,141.2256,#N/A N/A
5/10/2006,141.4977,#N/A N/A
5/9/2006,141.3797,#N/A N/A
5/8/2006,141.432,#N/A N/A
5/5/2006,141.4731,#N/A N/A
5/4/2006,141.241,#N/A N/A
5/3/2006,141.5715,#N/A N/A
5/2/2006,141.5485,#N/A N/A
4/28/2006,141.4644,#N/A N/A
4/27/2006,141.1028,#N/A N/A
4/26/2006,140.9502,#N/A N/A
4/25/2006,141.0831,#N/A N/A
4/24/2006,141.4947,#N/A N/A
4/21/2006,141.5295,#N/A N/A
4/20/2006,141.6415,#N/A N/A
4/19/2006,141.5619,#N/A N/A
4/18/2006,141.4551,#N/A N/A
4/13/2006,141.3554,#N/A N/A
4/12/2006,141.8233,#N/A N/A
4/11/2006,141.799,#N/A N/A
4/10/2006,141.6384,#N/A N/A
4/7/2006,141.6477,#N/A N/A
4/6/2006,141.5746,#N/A N/A
4/5/2006,141.6762,#N/A N/A
4/4/2006,141.814,#N/A N/A
4/3/2006,141.9612,#N/A N/A
3/31/2006,142.3013,#N/A N/A
3/30/2006,142.3572,#N/A N/A
3/29/2006,142.5066,#N/A N/A
3/28/2006,142.7291,#N/A N/A
3/27/2006,143.4996,#N/A N/A
3/24/2006,143.3979,#N/A N/A
3/23/2006,143.1679,#N/A N/A
3/22/2006,143.26,#N/A N/A
3/21/2006,143.0135,#N/A N/A
3/20/2006,143.0807,#N/A N/A
3/17/2006,142.8123,#N/A N/A
3/16/2006,143.1624,#N/A N/A
3/15/2006,143.0713,#N/A N/A
3/14/2006,143.2548,#N/A N/A
3/13/2006,142.8999,#N/A N/A
3/10/2006,142.9592,#N/A N/A
3/9/2006,143.3469,#N/A N/A
3/8/2006,143.4062,#N/A N/A
3/7/2006,143.8195,#N/A N/A
3/6/2006,143.907,#N/A N/A
3/3/2006,143.7499,#N/A N/A
3/2/2006,143.9036,#N/A N/A
3/1/2006,144.5631,#N/A N/A
2/28/2006,144.7099,#N/A N/A
2/27/2006,144.3158,#N/A N/A
2/24/2006,144.649,#N/A N/A
2/23/2006,144.7299,#N/A N/A
2/22/2006,145.072,#N/A N/A
2/21/2006,144.9113,#N/A N/A
2/20/2006,144.931,#N/A N/A
2/17/2006,144.7646,#N/A N/A
2/16/2006,144.373,#N/A N/A
2/15/2006,144.4716,#N/A N/A
2/14/2006,144.4363,#N/A N/A
2/13/2006,144.3719,#N/A N/A
2/10/2006,144.7059,#N/A N/A
2/9/2006,144.4118,#N/A N/A
2/8/2006,144.178,#N/A N/A
2/7/2006,144.0426,#N/A N/A
2/6/2006,144.3254,#N/A N/A
2/3/2006,144.3728,#N/A N/A
2/2/2006,144.1665,#N/A N/A
2/1/2006,144.1704,#N/A N/A
1/31/2006,144.4392,#N/A N/A
1/30/2006,144.3167,#N/A N/A
1/27/2006,144.1337,#N/A N/A
1/26/2006,144.1889,#N/A N/A
1/25/2006,144.6249,#N/A N/A
1/24/2006,145.0321,#N/A N/A
1/23/2006,144.9412,#N/A N/A
1/20/2006,145.0012,#N/A N/A
1/19/2006,145.0964,#N/A N/A
1/18/2006,145.6961,#N/A N/A
1/17/2006,145.7722,#N/A N/A
1/16/2006,145.5557,#N/A N/A
1/13/2006,145.6554,#N/A N/A
1/12/2006,145.5625,#N/A N/A
1/11/2006,145.1856,#N/A N/A
1/10/2006,145.337,#N/A N/A
1/9/2006,145.5427,#N/A N/A
1/6/2006,145.4928,#N/A N/A
1/5/2006,145.3025,#N/A N/A
1/4/2006,145.26,#N/A N/A
1/3/2006,144.7097,#N/A N/A
12/30/2005,144.8652,#N/A N/A
12/29/2005,144.6613,#N/A N/A
12/28/2005,144.6984,#N/A N/A
12/23/2005,144.3831,#N/A N/A
12/22/2005,144.3112,#N/A N/A
12/21/2005,144.3136,#N/A N/A
12/20/2005,144.7481,#N/A N/A
12/19/2005,144.6403,#N/A N/A
12/16/2005,144.5535,#N/A N/A
12/15/2005,144.3239,#N/A N/A
12/14/2005,144.3469,#N/A N/A
12/13/2005,144.2997,#N/A N/A
12/12/2005,144.2304,#N/A N/A
12/9/2005,143.9462,#N/A N/A
12/8/2005,144.4097,#N/A N/A
12/7/2005,144.1928,#N/A N/A
12/6/2005,144.4307,#N/A N/A
12/5/2005,144.1488,#N/A N/A
12/2/2005,144.3354,#N/A N/A
12/1/2005,144.2044,#N/A N/A
11/30/2005,143.7514,#N/A N/A
11/29/2005,143.5397,#N/A N/A
11/28/2005,143.8337,#N/A N/A
11/25/2005,143.8617,#N/A N/A
11/24/2005,143.9539,#N/A N/A
11/23/2005,143.3071,#N/A N/A
11/22/2005,143.1951,#N/A N/A
11/21/2005,143.3209,#N/A N/A
11/18/2005,142.7322,#N/A N/A
11/17/2005,143.5308,#N/A N/A
11/16/2005,143.7578,#N/A N/A
11/15/2005,143.2557,#N/A N/A
11/14/2005,143.0143,#N/A N/A
11/11/2005,143.0172,#N/A N/A
11/10/2005,142.9465,#N/A N/A
11/9/2005,142.7845,#N/A N/A
11/8/2005,143.2184,#N/A N/A
11/7/2005,142.8763,#N/A N/A
11/4/2005,142.9377,#N/A N/A
11/3/2005,143.1022,#N/A N/A
11/2/2005,143.1078,#N/A N/A
11/1/2005,143.3421,#N/A N/A
10/31/2005,143.7054,#N/A N/A
10/28/2005,143.3819,#N/A N/A
10/27/2005,143.3625,#N/A N/A
10/26/2005,143.5737,#N/A N/A
10/25/2005,144.0993,#N/A N/A
10/24/2005,144.6321,#N/A N/A
10/21/2005,144.5557,#N/A N/A
10/20/2005,144.1491,#N/A N/A
10/19/2005,144.3112,#N/A N/A
10/18/2005,143.9945,#N/A N/A
10/17/2005,143.8249,#N/A N/A
10/14/2005,143.9088,#N/A N/A
10/13/2005,143.9642,#N/A N/A
10/12/2005,144.2923,#N/A N/A
10/11/2005,144.5415,#N/A N/A
10/10/2005,144.7211,#N/A N/A
10/7/2005,144.5187,#N/A N/A
10/6/2005,144.6787,#N/A N/A
10/5/2005,144.919,#N/A N/A
10/4/2005,144.8617,#N/A N/A
10/3/2005,144.6901,#N/A N/A
9/30/2005,144.8961,#N/A N/A
9/29/2005,144.883,#N/A N/A
9/28/2005,145.0019,#N/A N/A
9/27/2005,145.0357,#N/A N/A
9/26/2005,145.1292,#N/A N/A
9/23/2005,145.5786,#N/A N/A
9/22/2005,145.8684,#N/A N/A
9/21/2005,146.0246,#N/A N/A
9/20/2005,145.5451,#N/A N/A
9/19/2005,145.5372,#N/A N/A
9/16/2005,145.0424,#N/A N/A
9/15/2005,145.3436,#N/A N/A
9/14/2005,145.5797,#N/A N/A
9/13/2005,145.5053,#N/A N/A
9/12/2005,145.2706,#N/A N/A
9/9/2005,145.7958,#N/A N/A
9/8/2005,145.6556,#N/A N/A
9/7/2005,145.3476,#N/A N/A
9/6/2005,145.5111,#N/A N/A
9/5/2005,145.6822,#N/A N/A
9/2/2005,145.5066,#N/A N/A
9/1/2005,145.4793,#N/A N/A
8/31/2005,145.0017,#N/A N/A
8/30/2005,144.6818,#N/A N/A
8/26/2005,144.5831,#N/A N/A
8/25/2005,144.6313,#N/A N/A
8/24/2005,144.4724,#N/A N/A
8/23/2005,144.5321,#N/A N/A
8/22/2005,144.3782,#N/A N/A
8/19/2005,144.3164,#N/A N/A
8/18/2005,144.3513,#N/A N/A
8/17/2005,144.0327,#N/A N/A
8/16/2005,143.9989,#N/A N/A
8/15/2005,143.6009,#N/A N/A
8/12/2005,143.3435,#N/A N/A
8/11/2005,142.8638,#N/A N/A
8/10/2005,142.776,#N/A N/A
8/9/2005,142.5458,#N/A N/A
8/8/2005,142.5775,#N/A N/A
8/5/2005,142.3416,#N/A N/A
8/4/2005,142.7445,#N/A N/A
8/3/2005,142.8069,#N/A N/A
8/2/2005,142.8055,#N/A N/A
8/1/2005,142.9448,#N/A N/A
7/29/2005,143.3689,#N/A N/A
7/28/2005,143.3917,#N/A N/A
7/27/2005,143.399,#N/A N/A
7/26/2005,143.2747,#N/A N/A
7/25/2005,143.463,#N/A N/A
7/22/2005,143.1754,#N/A N/A
7/21/2005,142.7063,#N/A N/A
7/20/2005,142.6646,#N/A N/A
7/19/2005,142.8901,#N/A N/A
7/18/2005,143.1512,#N/A N/A
7/15/2005,142.909,#N/A N/A
7/14/2005,142.8955,#N/A N/A
7/13/2005,143.0324,#N/A N/A
7/12/2005,143.2563,#N/A N/A
7/11/2005,143.2919,#N/A N/A
7/8/2005,143.6409,#N/A N/A
7/7/2005,143.7069,#N/A N/A
7/6/2005,143.5482,#N/A N/A
7/5/2005,143.6315,#N/A N/A
7/4/2005,144.0181,#N/A N/A
7/1/2005,144.1599,#N/A N/A
6/30/2005,144.3526,#N/A N/A
6/29/2005,144.1882,#N/A N/A
6/28/2005,144.3675,#N/A N/A
6/27/2005,144.7171,#N/A N/A
6/24/2005,144.5024,#N/A N/A
6/23/2005,144.3899,#N/A N/A
6/22/2005,144.3967,#N/A N/A
6/21/2005,143.8262,#N/A N/A
6/20/2005,143.1656,#N/A N/A
6/17/2005,143.0397,#N/A N/A
6/16/2005,142.9115,#N/A N/A
6/15/2005,143.0895,#N/A N/A
6/14/2005,143.6736,#N/A N/A
6/13/2005,143.7926,#N/A N/A
6/10/2005,144.0407,#N/A N/A
6/9/2005,144.1132,#N/A N/A
6/8/2005,144.1773,#N/A N/A
6/7/2005,143.8934,#N/A N/A
6/6/2005,143.3185,#N/A N/A
6/3/2005,143.1495,#N/A N/A
6/2/2005,143.201,#N/A N/A
6/1/2005,143.1072,#N/A N/A
5/31/2005,142.6657,#N/A N/A
5/27/2005,141.8194,#N/A N/A
5/26/2005,141.9878,#N/A N/A
5/25/2005,142.1568,#N/A N/A
5/24/2005,142.0392,#N/A N/A
5/23/2005,141.8171,#N/A N/A
5/20/2005,141.4698,#N/A N/A
5/19/2005,141.705,#N/A N/A
5/18/2005,141.7685,#N/A N/A
5/17/2005,141.6676,#N/A N/A
5/16/2005,141.5816,#N/A N/A
5/13/2005,141.7741,#N/A N/A
5/12/2005,141.5627,#N/A N/A
5/11/2005,141.5555,#N/A N/A
5/10/2005,141.2398,#N/A N/A
5/9/2005,140.9037,#N/A N/A
5/6/2005,140.7021,#N/A N/A
5/5/2005,141.0609,#N/A N/A
5/4/2005,140.8468,#N/A N/A
5/3/2005,141.1062,#N/A N/A
4/29/2005,141.056,#N/A N/A
4/28/2005,140.9483,#N/A N/A
4/27/2005,140.7913,#N/A N/A
4/26/2005,140.5435,#N/A N/A
4/25/2005,140.5669,#N/A N/A
4/22/2005,140.272,#N/A N/A
4/21/2005,140.1939,#N/A N/A
4/20/2005,140.2953,#N/A N/A
4/19/2005,140.3508,#N/A N/A
4/18/2005,140.1244,#N/A N/A
4/15/2005,139.9034,#N/A N/A
4/14/2005,139.7359,#N/A N/A
4/13/2005,139.802,#N/A N/A
4/12/2005,139.6152,#N/A N/A
4/11/2005,139.4737,#N/A N/A
4/8/2005,139.2911,#N/A N/A
4/7/2005,139.4912,#N/A N/A
4/6/2005,139.246,#N/A N/A
4/5/2005,139.1859,#N/A N/A
4/4/2005,139.2713,#N/A N/A
4/1/2005,139.0358,#N/A N/A
3/31/2005,138.9799,#N/A N/A
3/30/2005,138.5809,#N/A N/A
3/29/2005,138.3102,#N/A N/A
3/24/2005,138.0877,#N/A N/A
3/23/2005,137.8437,#N/A N/A
3/22/2005,138.1844,#N/A N/A
3/21/2005,137.907,#N/A N/A
3/18/2005,138.1435,#N/A N/A
3/17/2005,138.2262,#N/A N/A
3/16/2005,138.3742,#N/A N/A
3/15/2005,138.282,#N/A N/A
3/14/2005,137.7503,#N/A N/A
3/11/2005,137.8223,#N/A N/A
3/10/2005,137.7113,#N/A N/A
3/9/2005,137.9201,#N/A N/A
3/8/2005,138.3477,#N/A N/A
3/7/2005,138.6496,#N/A N/A
3/4/2005,138.4636,#N/A N/A
3/3/2005,137.9975,#N/A N/A
3/2/2005,137.8727,#N/A N/A
3/1/2005,138.233,#N/A N/A
2/28/2005,138.4251,#N/A N/A
2/25/2005,138.233,#N/A N/A
2/24/2005,137.9989,#N/A N/A
2/23/2005,138.2401,#N/A N/A
2/22/2005,138.1615,#N/A N/A
2/21/2005,138.226,#N/A N/A
2/18/2005,138.4924,#N/A N/A
2/17/2005,139.0121,#N/A N/A
2/16/2005,139.1306,#N/A N/A
2/15/2005,139.4444,#N/A N/A
2/14/2005,139.531,#N/A N/A
2/11/2005,139.6077,#N/A N/A
2/10/2005,139.7866,#N/A N/A
2/9/2005,139.7933,#N/A N/A
2/8/2005,139.5774,#N/A N/A
2/7/2005,139.5344,#N/A N/A
2/4/2005,139.3949,#N/A N/A
2/3/2005,138.8244,#N/A N/A
2/2/2005,138.8298,#N/A N/A
2/1/2005,138.8523,#N/A N/A
1/31/2005,138.8351,#N/A N/A
1/28/2005,138.6888,#N/A N/A
1/27/2005,138.4153,#N/A N/A
1/26/2005,138.5051,#N/A N/A
1/25/2005,138.609,#N/A N/A
1/24/2005,138.565,#N/A N/A
1/21/2005,138.3671,#N/A N/A
1/20/2005,138.3454,#N/A N/A
1/19/2005,138.6617,#N/A N/A
1/18/2005,138.4786,#N/A N/A
1/17/2005,138.3415,#N/A N/A
1/14/2005,138.2477,#N/A N/A
1/13/2005,138.2145,#N/A N/A
1/12/2005,137.934,#N/A N/A
1/11/2005,137.9754,#N/A N/A
1/10/2005,138.043,#N/A N/A
1/7/2005,137.899,#N/A N/A
1/6/2005,137.6651,#N/A N/A
1/5/2005,137.3635,#N/A N/A
1/4/2005,137.2984,#N/A N/A
12/31/2004,137.0621,#N/A N/A
12/30/2004,136.967,#N/A N/A
12/29/2004,136.8209,#N/A N/A
12/24/2004,137.7163,#N/A N/A
12/23/2004,137.6892,#N/A N/A
12/22/2004,137.5356,#N/A N/A
12/21/2004,137.7066,#N/A N/A
12/20/2004,138.145,#N/A N/A
12/17/2004,137.9966,#N/A N/A
12/16/2004,138.1986,#N/A N/A
12/15/2004,138.3367,#N/A N/A
12/14/2004,137.9559,#N/A N/A
12/13/2004,137.9141,#N/A N/A
12/10/2004,137.7848,#N/A N/A
12/9/2004,137.7174,#N/A N/A
12/8/2004,137.597,#N/A N/A
12/7/2004,137.3667,#N/A N/A
12/6/2004,137.187,#N/A N/A
12/3/2004,136.8244,#N/A N/A
12/2/2004,136.3319,#N/A N/A
12/1/2004,136.678,#N/A N/A
11/30/2004,136.5383,#N/A N/A
11/29/2004,136.2951,#N/A N/A
11/26/2004,136.5115,#N/A N/A
11/25/2004,136.4756,#N/A N/A
11/24/2004,136.2513,#N/A N/A
11/23/2004,136.169,#N/A N/A
11/22/2004,135.9936,#N/A N/A
11/19/2004,135.7169,#N/A N/A
11/18/2004,135.5898,#N/A N/A
11/17/2004,135.843,#N/A N/A
11/16/2004,136.0341,#N/A N/A
11/15/2004,135.9176,#N/A N/A
11/12/2004,135.8534,#N/A N/A
11/11/2004,135.5366,#N/A N/A
11/10/2004,135.168,#N/A N/A
11/9/2004,135.2224,#N/A N/A
11/8/2004,134.9565,#N/A N/A
11/5/2004,134.8524,#N/A N/A
11/4/2004,135.2005,#N/A N/A
11/3/2004,134.9641,#N/A N/A
11/2/2004,134.8825,#N/A N/A
11/1/2004,135.1068,#N/A N/A
10/29/2004,135.054,#N/A N/A
10/28/2004,134.8826,#N/A N/A
10/27/2004,135.2083,#N/A N/A
10/26/2004,135.2736,#N/A N/A
10/25/2004,135.2788,#N/A N/A
10/22/2004,135.1122,#N/A N/A
10/21/2004,135.1176,#N/A N/A
10/20/2004,135.0337,#N/A N/A
10/19/2004,134.7001,#N/A N/A
10/18/2004,134.8265,#N/A N/A
10/15/2004,134.8128,#N/A N/A
10/14/2004,134.8277,#N/A N/A
10/13/2004,134.7192,#N/A N/A
10/12/2004,134.6622,#N/A N/A
10/11/2004,134.3399,#N/A N/A
10/8/2004,134.2965,#N/A N/A
10/7/2004,133.8485,#N/A N/A
10/6/2004,133.9367,#N/A N/A
10/5/2004,133.9211,#N/A N/A
10/4/2004,133.6815,#N/A N/A
10/1/2004,133.7389,#N/A N/A
9/30/2004,133.9785,#N/A N/A
9/29/2004,133.9621,#N/A N/A
9/28/2004,134.3703,#N/A N/A
9/27/2004,134.3759,#N/A N/A
9/24/2004,134.1026,#N/A N/A
9/23/2004,134.205,#N/A N/A
9/22/2004,133.9913,#N/A N/A
9/21/2004,133.7172,#N/A N/A
9/20/2004,133.7504,#N/A N/A
9/17/2004,133.626,#N/A N/A
9/16/2004,133.4332,#N/A N/A
9/15/2004,133.2746,#N/A N/A
9/14/2004,133.3759,#N/A N/A
9/13/2004,133.2487,#N/A N/A
9/10/2004,133.3407,#N/A N/A
9/9/2004,133.102,#N/A N/A
9/8/2004,132.7956,#N/A N/A
9/7/2004,132.6908,#N/A N/A
9/6/2004,132.813,#N/A N/A
9/3/2004,132.6299,#N/A N/A
9/2/2004,133.1875,#N/A N/A
9/1/2004,133.3897,#N/A N/A
8/31/2004,133.5673,#N/A N/A
8/27/2004,133.3066,#N/A N/A
8/26/2004,133.2265,#N/A N/A
8/25/2004,133.1771,#N/A N/A
8/24/2004,132.8432,#N/A N/A
8/23/2004,132.8377,#N/A N/A
8/20/2004,133.1319,#N/A N/A
8/19/2004,133.0555,#N/A N/A
8/18/2004,132.9654,#N/A N/A
8/17/2004,133.0342,#N/A N/A
8/16/2004,132.9864,#N/A N/A
8/13/2004,133.1917,#N/A N/A
8/12/2004,133.0295,#N/A N/A
8/11/2004,132.9243,#N/A N/A
8/10/2004,133.1377,#N/A N/A
8/9/2004,133.1038,#N/A N/A
8/6/2004,133.1769,#N/A N/A
8/5/2004,132.6988,#N/A N/A
8/4/2004,132.417,#N/A N/A
8/3/2004,132.2762,#N/A N/A
8/2/2004,132.2736,#N/A N/A
7/30/2004,132.0817,#N/A N/A
7/29/2004,131.5379,#N/A N/A
7/28/2004,131.4453,#N/A N/A
7/27/2004,131.5359,#N/A N/A
7/26/2004,131.6616,#N/A N/A
7/23/2004,131.7459,#N/A N/A
7/22/2004,131.6904,#N/A N/A
7/21/2004,131.3614,#N/A N/A
7/20/2004,131.8222,#N/A N/A
7/19/2004,131.9856,#N/A N/A
7/16/2004,131.971,#N/A N/A
7/15/2004,131.4388,#N/A N/A
7/14/2004,131.4236,#N/A N/A
7/13/2004,131.4302,#N/A N/A
7/12/2004,131.7192,#N/A N/A
7/9/2004,131.5098,#N/A N/A
7/8/2004,131.5596,#N/A N/A
7/7/2004,131.539,#N/A N/A
7/6/2004,131.3727,#N/A N/A
7/5/2004,131.2469,#N/A N/A
7/2/2004,131.2045,#N/A N/A
7/1/2004,130.8336,#N/A N/A
6/30/2004,130.7765,#N/A N/A
6/29/2004,130.4464,#N/A N/A
6/28/2004,130.528,#N/A N/A
6/25/2004,130.7875,#N/A N/A
6/24/2004,130.892,#N/A N/A
6/23/2004,130.4834,#N/A N/A
